dataset_id,reference,species,notes,model,loglikelihood,ks_distance,diameter_min [mm],diameter_max [mm],functional_group2,t_ru0 [MPa],beta_t,shape,scale [MPa],sdlog,sigma_t0 [MPa],beta_sigmat,width [MPa]
17,Genet et al. (2005),Pinus pinaster,NA,gamma,-135.5063130990174,0.09134135771143059,0.185840708,2.487406399,Conifers,27.631211843123463,-0.832185319896731,3.2472063568481193,NA,NA,NA,NA,NA
17,Genet et al. (2005),Pinus pinaster,NA,gumbel,-136.15311138546843,0.08831107258846072,0.185840708,2.487406399,Conifers,27.69765556312422,-0.8227299290631682,NA,11.969614465574693,NA,NA,NA,NA
17,Genet et al. (2005),Pinus pinaster,NA,logistic,-138.27180304070748,0.11219793876387907,0.185840708,2.487406399,Conifers,26.65857347711675,-0.8206377212100379,NA,8.563441601268002,NA,NA,NA,NA
17,Genet et al. (2005),Pinus pinaster,NA,lognormal,-136.34423372873835,0.11547152729539178,0.185840708,2.487406399,Conifers,27.975512462755088,-0.8466719318187101,NA,NA,0.5999837507920212,NA,NA,NA
17,Genet et al. (2005),Pinus pinaster,NA,normal_force,-153.9052363689092,0.1277804619307914,0.185840708,2.487406399,Conifers,26.89511330187117,-0.7504632213582609,NA,NA,NA,15.57229484668784,-2,NA
17,Genet et al. (2005),Pinus pinaster,NA,normal_scaled,-137.65042107840517,0.1304879499544077,0.185840708,2.487406399,Conifers,27.644529125008624,-0.8309820150637387,NA,NA,NA,14.715474752020526,-0.8309820150637387,NA
17,Genet et al. (2005),Pinus pinaster,NA,normal_strength,-143.92288904112448,0.1397024464908193,0.185840708,2.487406399,Conifers,30.369614382733555,-0.714590250483081,NA,NA,NA,25.121782709872317,0,NA
17,Genet et al. (2005),Pinus pinaster,NA,uniform,-131.9217207433936,0.21025346296071357,0.185840708,2.487406399,Conifers,31.40123670914772,-0.9060816044038853,NA,NA,NA,NA,NA,49.05744955073302
17,Genet et al. (2005),Pinus pinaster,NA,weibull,-135.47167481694996,0.08778147236179445,0.185840708,2.487406399,Conifers,27.727414551671984,-0.8314651448645862,1.9922330332393532,NA,NA,NA,NA,NA
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),gamma,-384.8459398019505,0.08508583029177474,0.247657296,4.504685408,Conifers,24.47119526487798,-0.33674097397498304,7.172029357154139,NA,NA,NA,NA,NA
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),gumbel,-384.4644154930419,0.07623642349142157,0.247657296,4.504685408,Conifers,24.409272666631274,-0.32890723081937795,NA,7.3661411756201245,NA,NA,NA,NA
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),logistic,-392.87900158235675,0.09640699229703398,0.247657296,4.504685408,Conifers,23.558177894875918,-0.33774360352082106,NA,5.281120853367742,NA,NA,NA,NA
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),lognormal,-384.5640067678992,0.07355570227690583,0.247657296,4.504685408,Conifers,24.45761978480785,-0.32472931836863145,NA,NA,0.3811841034380611,NA,NA,NA
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),normal_force,-464.13343457015856,0.19181564301159226,0.247657296,4.504685408,Conifers,28.790296417726996,-0.5291264932459963,NA,NA,NA,23.361709129472267,-2,NA
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),normal_scaled,-392.0801599747969,0.12910567639344428,0.247657296,4.504685408,Conifers,24.539182077537752,-0.3541896352807159,NA,NA,NA,9.33124723748489,-0.3541896352807159,NA
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),normal_strength,-397.697903752064,0.10726654854821077,0.247657296,4.504685408,Conifers,24.47868188825025,-0.41324074725796134,NA,NA,NA,9.296761264474197,0,NA
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),uniform,-398.3921697444975,0.22243911976903064,0.247657296,4.504685408,Conifers,28.032586410988856,-0.3019538852382493,NA,NA,NA,NA,NA,40.531058887349545
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),weibull,-389.45189215112873,0.10933299099837557,0.247657296,4.504685408,Conifers,24.57916736821105,-0.35370610120038637,2.802897550237754,NA,NA,NA,NA,NA
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),gamma,-250.31184682318042,0.07538985557703964,0.297858099,4.300535475,Conifers,34.87494046182053,-0.44962828778214553,14.109651627247555,NA,NA,NA,NA,NA
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),gumbel,-251.07764694994586,0.061413722903551515,0.297858099,4.300535475,Conifers,35.2100942617827,-0.46553108419907135,NA,8.058215592519272,NA,NA,NA,NA
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),logistic,-253.3063205669014,0.09065951430240649,0.297858099,4.300535475,Conifers,34.40688458214177,-0.4598712462581295,NA,5.40001131718306,NA,NA,NA,NA
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),lognormal,-250.55784396089257,0.0653315850140701,0.297858099,4.300535475,Conifers,34.959779377687305,-0.457676116595293,NA,NA,0.27031794790182323,NA,NA,NA
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),normal_force,-315.3795917922628,0.21848415525955234,0.297858099,4.300535475,Conifers,35.12415728792435,-0.4529754437914866,NA,NA,NA,31.742651328983378,-2,NA
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),normal_scaled,-252.07182319170363,0.09518842112351766,0.297858099,4.300535475,Conifers,34.713540494146855,-0.4279409858796972,NA,NA,NA,9.247632953580837,-0.4279409858796972,NA
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),normal_strength,-253.69919077501748,0.09726458615777689,0.297858099,4.300535475,Conifers,34.93684211043363,-0.49056033667867355,NA,NA,NA,8.621762290901287,0,NA
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),uniform,-258.9230242715694,0.15752676715964908,0.297858099,4.300535475,Conifers,35.37941778034467,-0.3442255929432214,NA,NA,NA,NA,NA,41.3308493850536
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),weibull,-252.91633820670336,0.08702580882519534,0.297858099,4.300535475,Conifers,34.57551628889103,-0.41288449318981296,4.021180828478488,NA,NA,NA,NA,NA
21,Liang et al. (2017),Ulex europaeus,NA,gamma,-147.82782312121435,0.09348649868264403,0.25,1.5,Shrubs,22.5519094204538,0.0558734088827897,3.2238937797147194,NA,NA,NA,NA,NA
21,Liang et al. (2017),Ulex europaeus,NA,gumbel,-147.3842173985617,0.07391395950795177,0.25,1.5,Shrubs,23.46632055088397,0.0892021559779512,NA,10.01395109346193,NA,NA,NA,NA
21,Liang et al. (2017),Ulex europaeus,NA,logistic,-148.19142831404585,0.07686240861235083,0.25,1.5,Shrubs,22.14377739115006,0.05504872868138095,NA,6.4912394074960575,NA,NA,NA,NA
21,Liang et al. (2017),Ulex europaeus,NA,lognormal,-151.83233093999974,0.12531955556776075,0.25,1.5,Shrubs,22.967573899177708,0.020757463121449483,NA,NA,0.6497058463209405,NA,NA,NA
21,Liang et al. (2017),Ulex europaeus,NA,normal_force,-163.65162794068897,0.22913314447826674,0.25,1.5,Shrubs,23.535552818998095,0.5357136280145055,NA,NA,NA,2.9516526794262075,-2,NA
21,Liang et al. (2017),Ulex europaeus,NA,normal_scaled,-147.08119881548242,0.08016846278170026,0.25,1.5,Shrubs,21.972737618149502,0.02504838591172477,NA,NA,NA,10.735987425892962,0.02504838591172477,NA
21,Liang et al. (2017),Ulex europaeus,NA,normal_strength,-147.0263523547678,0.08994517245252676,0.25,1.5,Shrubs,22.81336294167117,0.06970613330876464,NA,NA,NA,10.495724013708589,0,NA
21,Liang et al. (2017),Ulex europaeus,NA,uniform,-146.8473065454426,0.14839202967721876,0.25,1.5,Shrubs,18.719385442791747,-0.26618564795175276,NA,NA,NA,NA,NA,34.45787677316768
21,Liang et al. (2017),Ulex europaeus,NA,weibull,-146.2206391084453,0.07771358862680655,0.25,1.5,Shrubs,22.088005641005346,0.033824694308747995,2.1385321244172957,NA,NA,NA,NA,NA
22,Liang et al. (2017),Lolium perenne x Festuca pratensis,NA,gamma,-400.3206107825497,0.034964203900335,0.2,0.9,Grasses,6.337733098921194,-0.633012719446922,5.713987670903269,NA,NA,NA,NA,NA
22,Liang et al. (2017),Lolium perenne x Festuca pratensis,NA,gumbel,-400.30478260537416,0.04553121591557385,0.2,0.9,Grasses,6.505979319816713,-0.5905335078163593,NA,2.1852705062209665,NA,NA,NA,NA
22,Liang et al. (2017),Lolium perenne x Festuca pratensis,NA,logistic,-409.0649649629885,0.06101467566004565,0.2,0.9,Grasses,6.112374549177546,-0.6368590724156384,NA,1.4795399837300278,NA,NA,NA,NA
22,Liang et al. (2017),Lolium perenne x Festuca pratensis,NA,lognormal,-400.72422817988127,0.05482117762713279,0.2,0.9,Grasses,6.589965472354665,-0.574911656823484,NA,NA,0.4318817429228372,NA,NA,NA
22,Liang et al. (2017),Lolium perenne x Festuca pratensis,NA,normal_force,-421.7225059527395,0.05985575308781621,0.2,0.9,Grasses,7.145199200685433,-0.39353756121880573,NA,NA,NA,1.2424207004970376,-2,NA
22,Liang et al. (2017),Lolium perenne x Festuca pratensis,NA,normal_scaled,-412.0972915619716,0.06719391960857785,0.2,0.9,Grasses,5.930906391424582,-0.7414423961097476,NA,NA,NA,2.5279202248126644,-0.7414423961097476,NA
22,Liang et al. (2017),Lolium perenne x Festuca pratensis,NA,normal_strength,-426.6294200217436,0.07765843003442752,0.2,0.9,Grasses,6.249829418484198,-0.6546665494197162,NA,NA,NA,4.407477010691167,0,NA
22,Liang et al. (2017),Lolium perenne x Festuca pratensis,NA,uniform,-454.5483472387844,0.383181779765608,0.2,0.9,Grasses,8.66373292039244,-0.7346454697434834,NA,NA,NA,NA,NA,14.003509470973547
22,Liang et al. (2017),Lolium perenne x Festuca pratensis,NA,weibull,-406.30563344651654,0.057894968176072426,0.2,0.9,Grasses,5.9822379293084635,-0.7291346961889292,2.4737940103818095,NA,NA,NA,NA,NA
23,Liang et al. (2017),Salix viminalis,NA,gamma,-165.7937641566437,0.09627828115116632,0.2,1.7,Shrubs,10.757850384646359,0.0175827848651706,2.4538582629277146,NA,NA,NA,NA,NA
23,Liang et al. (2017),Salix viminalis,NA,gumbel,-166.14594957702383,0.0846927046953716,0.2,1.7,Shrubs,10.78034595050064,3.103321988768332e-4,NA,5.140429438621593,NA,NA,NA,NA
23,Liang et al. (2017),Salix viminalis,NA,logistic,-167.1714482050326,0.06136681876456285,0.2,1.7,Shrubs,10.089218912470807,-0.1206666616824817,NA,3.293162811336623,NA,NA,NA,NA
23,Liang et al. (2017),Salix viminalis,NA,lognormal,-169.81221113936687,0.10569588163543359,0.2,1.7,Shrubs,12.571640270006558,0.26360799063578805,NA,NA,0.737610113234385,NA,NA,NA
23,Liang et al. (2017),Salix viminalis,NA,normal_force,-178.55592606612956,0.1397560447320474,0.2,1.7,Shrubs,11.167691273369622,-0.21539679101945075,NA,NA,NA,3.2952573447077826,-2,NA
23,Liang et al. (2017),Salix viminalis,NA,normal_scaled,-165.47684331790288,0.06632680028610126,0.2,1.7,Shrubs,10.012420109136668,-0.1669553346318468,NA,NA,NA,5.444799922740868,-0.1669553346318468,NA
23,Liang et al. (2017),Salix viminalis,NA,normal_strength,-166.6387724853211,0.060076226211128625,0.2,1.7,Shrubs,10.80822434388061,0.02910334247105139,NA,NA,NA,5.963474287367308,0,NA
23,Liang et al. (2017),Salix viminalis,NA,uniform,-155.40188610932114,0.07263321294038927,0.2,1.7,Shrubs,9.903693718000817,-0.25582741412767845,NA,NA,NA,NA,NA,17.87331129612086
23,Liang et al. (2017),Salix viminalis,NA,weibull,-163.96911303660377,0.0719403373775046,0.2,1.7,Shrubs,10.26218016829852,-0.09207841122277312,1.8512144207003487,NA,NA,NA,NA,NA
24,Loades et al. (2010),Hordeum vulgare,glasshouse,gamma,-134.56777681760155,0.10271082183658914,0.108576542,0.900711322,Grasses,1.79144140175769,-1.342958885875273,4.4126325786211815,NA,NA,NA,NA,NA
24,Loades et al. (2010),Hordeum vulgare,glasshouse,gumbel,-134.3403811728398,0.10960475880639697,0.108576542,0.900711322,Grasses,1.7273513990324236,-1.3610111317878313,NA,0.6292775064909036,NA,NA,NA,NA
24,Loades et al. (2010),Hordeum vulgare,glasshouse,logistic,-139.67297330864506,0.10249204614362895,0.108576542,0.900711322,Grasses,1.7091036921735903,-1.3304363745217977,NA,0.4930201105014848,NA,NA,NA,NA
24,Loades et al. (2010),Hordeum vulgare,glasshouse,lognormal,-133.2521047875171,0.0861800099304913,0.108576542,0.900711322,Grasses,1.7051835045111519,-1.380692653312474,NA,NA,0.480664966327783,NA,NA,NA
24,Loades et al. (2010),Hordeum vulgare,glasshouse,normal_force,-149.21797652720232,0.132163326636335,0.108576542,0.900711322,Grasses,1.7962629527226648,-1.3397210815138334,NA,NA,NA,0.4718899241556069,-2,NA
24,Loades et al. (2010),Hordeum vulgare,glasshouse,normal_scaled,-142.12982138581125,0.11391562716829984,0.108576542,0.900711322,Grasses,1.9715493418821053,-1.267265917939479,NA,NA,NA,1.0167711748524846,-1.267265917939479,NA
24,Loades et al. (2010),Hordeum vulgare,glasshouse,normal_strength,-149.12741653150198,0.15295203432590154,0.108576542,0.900711322,Grasses,2.090627990608055,-1.250056740148543,NA,NA,NA,5.777581807774099,0,NA
24,Loades et al. (2010),Hordeum vulgare,glasshouse,uniform,-155.31680734098515,0.48623370385977466,0.108576542,0.900711322,Grasses,1.9553843792112269,-1.7227892129627562,NA,NA,NA,NA,NA,3.142957415171983
24,Loades et al. (2010),Hordeum vulgare,glasshouse,weibull,-137.56535120441532,0.08107531964744574,0.108576542,0.900711322,Grasses,1.9044942744251578,-1.2978124478903832,2.062394935386175,NA,NA,NA,NA,NA
25,Loades et al. (2010),Hordeum vulgare,"field, 20 weeks",gamma,-315.5266073715136,0.043427282712654,0.150451807,0.750903614,Grasses,4.631378521180368,-1.1992036947732851,1.9759848337553,NA,NA,NA,NA,NA
25,Loades et al. (2010),Hordeum vulgare,"field, 20 weeks",gumbel,-320.4188187401111,0.061835500187850334,0.150451807,0.750903614,Grasses,4.6226993742090015,-1.1823392671069595,NA,2.41080117051043,NA,NA,NA,NA
25,Loades et al. (2010),Hordeum vulgare,"field, 20 weeks",logistic,-330.4437121508798,0.1162887067097969,0.150451807,0.750903614,Grasses,4.536040099065939,-1.1395232341758947,NA,1.9337005753976302,NA,NA,NA,NA
25,Loades et al. (2010),Hordeum vulgare,"field, 20 weeks",lognormal,-316.7715971032691,0.08316583735301719,0.150451807,0.750903614,Grasses,4.210283210657171,-1.3230745433204114,NA,NA,0.7842546089289192,NA,NA,NA
25,Loades et al. (2010),Hordeum vulgare,"field, 20 weeks",normal_force,-341.932154148496,0.1378053365363796,0.150451807,0.750903614,Grasses,4.5168309949691645,-1.2262569626040216,NA,NA,NA,1.6076745724582033,-2,NA
25,Loades et al. (2010),Hordeum vulgare,"field, 20 weeks",normal_scaled,-330.7372993955513,0.11636720728241068,0.150451807,0.750903614,Grasses,5.3684799416689835,-1.0589586578184464,NA,NA,NA,3.759730749550017,-1.0589586578184464,NA
25,Loades et al. (2010),Hordeum vulgare,"field, 20 weeks",normal_strength,-336.48342777289236,0.10051710260465507,0.150451807,0.750903614,Grasses,3.8330028592653007,-1.3377160287730494,NA,NA,NA,12.105494787031335,0,NA
25,Loades et al. (2010),Hordeum vulgare,"field, 20 weeks",uniform,-349.21542716908857,0.41700996980730026,0.150451807,0.750903614,Grasses,3.8807957108493416,-2.003495324104386,NA,NA,NA,NA,NA,7.205016312609708
25,Loades et al. (2010),Hordeum vulgare,"field, 20 weeks",weibull,-316.12629531198144,0.04023011341438898,0.150451807,0.750903614,Grasses,4.873587627966856,-1.154112085135693,1.4789263929903649,NA,NA,NA,NA,NA
39,Mattia et al. (2005),Lygeum spartum,NA,gamma,-99.5374485758224,0.08757406731976375,1.02739726,2.065609229,Grasses,61.15280820294059,-1.244419969068756,13.863141385409467,NA,NA,NA,NA,NA
39,Mattia et al. (2005),Lygeum spartum,NA,gumbel,-100.19816259833874,0.09869776401474517,1.02739726,2.065609229,Grasses,64.83852164715054,-1.3710861558637126,NA,15.190468473629103,NA,NA,NA,NA
39,Mattia et al. (2005),Lygeum spartum,NA,logistic,-100.3422034252341,0.10803435264734906,1.02739726,2.065609229,Grasses,58.10665783555682,-1.128709532535234,NA,9.035722099166867,NA,NA,NA,NA
39,Mattia et al. (2005),Lygeum spartum,NA,lognormal,-99.85347854287465,0.0901679156843993,1.02739726,2.065609229,Grasses,63.094745317424824,-1.317965189211714,NA,NA,0.27502485610488564,NA,NA,NA
39,Mattia et al. (2005),Lygeum spartum,NA,normal_force,-100.90314359035219,0.09288997252843822,1.02739726,2.065609229,Grasses,60.39667924189629,-1.2157656606879832,NA,NA,NA,22.93075649731637,-2,NA
39,Mattia et al. (2005),Lygeum spartum,NA,normal_scaled,-99.55227571433004,0.0982793233173449,1.02739726,2.065609229,Grasses,58.30648925113764,-1.126873736068605,NA,NA,NA,15.286486987169367,-1.126873736068605,NA
39,Mattia et al. (2005),Lygeum spartum,NA,normal_strength,-98.44458170807822,0.10094451031224783,1.02739726,2.065609229,Grasses,60.305002270271274,-1.2054926787529265,NA,NA,NA,9.273464902334142,0,NA
39,Mattia et al. (2005),Lygeum spartum,NA,uniform,-97.75628343501356,0.14840890486717417,1.02739726,2.065609229,Grasses,79.82776302383087,-1.7962074378879642,NA,NA,NA,NA,NA,77.62556011116203
39,Mattia et al. (2005),Lygeum spartum,NA,weibull,-99.50664472020027,0.09283509114829136,1.02739726,2.065609229,Grasses,57.35699245085794,-1.0839992490365464,4.257033818170271,NA,NA,NA,NA,NA
40,Mattia et al. (2005),Atriplex halimus,NA,gamma,-248.40737315969665,0.05493691789110844,0.522710887,4.163662581,Shrubs,76.66253109246918,-0.5795364638640372,7.872741990612572,NA,NA,NA,NA,NA
40,Mattia et al. (2005),Atriplex halimus,NA,gumbel,-249.5779789804019,0.06680840015157041,0.522710887,4.163662581,Shrubs,76.96106433724125,-0.5683243331449505,NA,23.411240942627476,NA,NA,NA,NA
40,Mattia et al. (2005),Atriplex halimus,NA,logistic,-250.05962954459503,0.07398114099730546,0.522710887,4.163662581,Shrubs,75.10367194672175,-0.564913124103073,NA,15.235505366992042,NA,NA,NA,NA
40,Mattia et al. (2005),Atriplex halimus,NA,lognormal,-249.89163768295748,0.06844618986397255,0.522710887,4.163662581,Shrubs,77.24852308476001,-0.5843013281216343,NA,NA,0.3736193386259237,NA,NA,NA
40,Mattia et al. (2005),Atriplex halimus,NA,normal_force,-265.74263950426985,0.14031899945369308,0.522710887,4.163662581,Shrubs,87.2619868834991,-0.756416685475758,NA,NA,NA,78.61123245862153,-2,NA
40,Mattia et al. (2005),Atriplex halimus,NA,normal_scaled,-248.61001136365996,0.0686615824066722,0.522710887,4.163662581,Shrubs,77.23866534311989,-0.5928658532974317,NA,NA,NA,26.444053596200014,-0.5928658532974317,NA
40,Mattia et al. (2005),Atriplex halimus,NA,normal_strength,-252.17654808748833,0.10189014445483735,0.522710887,4.163662581,Shrubs,71.78167140151662,-0.4414345905548128,NA,NA,NA,20.190484584344485,0,NA
40,Mattia et al. (2005),Atriplex halimus,NA,uniform,-244.99402658000452,0.12765164345633817,0.522710887,4.163662581,Shrubs,83.2092288097198,-0.654760350890599,NA,NA,NA,NA,NA,106.1902947644153
40,Mattia et al. (2005),Atriplex halimus,NA,weibull,-247.91656423934216,0.06310681614903124,0.522710887,4.163662581,Shrubs,77.77766447884333,-0.6022319019157129,3.2149446338980234,NA,NA,NA,NA,NA
41,Meijer et al. (2018b),Ribes nigrum,NA,gamma,-84.88772707364751,0.0843314101554426,0.45,9.166666667,Shrubs,4.585464607556229,0.01598616699139857,21.059546553919912,NA,NA,NA,NA,NA
41,Meijer et al. (2018b),Ribes nigrum,NA,gumbel,-87.56099439680034,0.12689368913414106,0.45,9.166666667,Shrubs,4.585277295126298,0.030115144943126726,NA,0.9170361657152789,NA,NA,NA,NA
41,Meijer et al. (2018b),Ribes nigrum,NA,logistic,-84.9567587533298,0.08501322944780487,0.45,9.166666667,Shrubs,4.571634418620795,0.013293450898098257,NA,0.5535579431521858,NA,NA,NA,NA
41,Meijer et al. (2018b),Ribes nigrum,NA,lognormal,-85.68150603120648,0.09522982904397181,0.45,9.166666667,Shrubs,4.566163226199955,0.022370395551374447,NA,NA,0.22256536303322666,NA,NA,NA
41,Meijer et al. (2018b),Ribes nigrum,NA,normal_force,-180.0950816866505,0.3058741853834379,0.45,9.166666667,Shrubs,3.3095299129251448,0.18969794060278256,NA,NA,NA,23.723620252307835,-2,NA
41,Meijer et al. (2018b),Ribes nigrum,NA,normal_scaled,-84.64505761953917,0.09943982999009104,0.45,9.166666667,Shrubs,4.62918155833898,0.004063497972377105,NA,NA,NA,0.9886592884565225,0.004063497972377105,NA
41,Meijer et al. (2018b),Ribes nigrum,NA,normal_strength,-84.55003808046916,0.09925223450571952,0.45,9.166666667,Shrubs,4.590132899078882,0.014717384446009887,NA,NA,NA,0.9902763515136922,0,NA
